tweet_id	hs	aggressiveness	offensiveness	irony	stereotype
812256509577007104	no	no	no	no	no
841927706753290244	no	weak	no	no	yes
812283665145360384	no	no	no	no	no
813748730658754561	no	no	no	no	no
832645436552859648	no	no	no	no	no
848282896012128261	no	weak	no	no	no
812386371843264513	no	no	no	no	no
812258911277477888	no	no	weak	no	yes
811670762314756096	no	no	no	no	no
800715951448719361	no	no	no	no	no
812335272272818176	no	no	no	no	no
784065086361047040	no	no	no	no	no
783095761714024448	no	weak	no	no	yes
799830712270671872	no	no	no	no	no
835223448829984768	yes	no	weak	no	yes
841577653106819072	no	no	no	no	no
833959329413750784	no	no	no	no	no
815634453338931204	no	weak	weak	no	no
813079000755142656	no	no	no	no	no
817352791601463296	no	no	no	no	no
812285116445839360	no	no	no	no	no
821490977995100160	no	no	no	no	no
855421735767875587	no	no	no	no	no
846783295320940548	no	no	no	no	no
784523559217561600	no	no	no	no	no
785427499157221376	yes	weak	strong	no	yes
845341067440525313	yes	weak	strong	no	yes
788002823803957248	no	no	no	no	no
850483638907138049	no	no	no	no	no
786670974800433152	no	no	no	yes	no
813805898640588806	no	no	no	no	no
839588309693153280	no	no	no	no	no
855351248417169409	no	no	no	no	yes
836592355813765121	no	no	no	no	no
789416163751124993	yes	strong	no	no	no
792297045797244928	no	no	no	no	no
845198801769979904	no	no	no	no	no
845912087847145472	no	no	no	no	no
799129114909298688	no	weak	no	no	yes
826164086987698179	no	no	no	no	no
814066035615797248	no	no	no	no	no
810972116254334976	no	no	no	no	no
845225791298396160	no	no	no	no	no
847381803467816960	no	no	no	no	no
791565959471460352	no	no	no	no	no
825425994983079937	no	no	no	no	no
813867733700005888	no	weak	weak	yes	yes
826390042465673218	no	no	no	no	no
811088596476235776	no	no	no	no	no
821315236057780224	no	no	no	no	no
810326648038027264	no	no	no	no	no
804966542609960960	no	no	no	no	no
810952791770468357	no	no	weak	no	yes
786581251591397380	no	no	no	no	no
820755333308104704	no	no	no	no	no
791924201770934272	no	no	no	no	no
822335246423232512	no	no	no	no	no
815120666299080704	no	no	no	no	no
853941366283522048	no	no	no	no	no
789537362661482496	no	no	no	no	no
848685432569311232	no	no	no	no	no
813083798967619584	no	no	no	no	no
812363087894499328	no	no	no	yes	no
823144368148271104	no	no	no	yes	no
809878733712687104	no	no	no	no	no
855496858210365441	no	no	no	no	no
851451812083363842	no	no	no	no	no
811536885063553024	no	weak	weak	no	yes
815993124409540609	no	no	no	yes	no
835243057998086144	no	no	no	no	no
840585357049626625	no	no	no	no	no
824555749560946688	no	strong	strong	no	yes
830156051945291776	no	no	no	no	no
812299763974545408	no	no	no	no	no
831915809656205316	no	no	no	no	no
845337175159984128	no	no	no	no	no
855250255536943104	no	no	no	no	no
800734367643537408	no	no	no	yes	no
845327169438072832	no	weak	no	no	no
815546888225193984	no	no	no	no	no
787273844113440768	no	no	no	no	no
839817640852000769	no	weak	no	no	no
782640599182745600	no	no	no	no	no
827261415731847170	no	no	no	no	no
848927363681456128	no	no	no	no	no
816306746432036864	no	no	no	no	yes
825671404590858242	no	no	no	no	no
816605751141601280	no	no	no	no	no
852082370853445632	no	no	no	no	no
793173976671514624	no	no	weak	no	yes
800673795770040320	no	no	no	no	no
808065594734112773	no	no	no	yes	no
823149384842022912	no	weak	no	no	yes
805058619465142272	no	no	no	no	no
812402736654327808	no	no	no	no	no
835466905225867266	no	no	no	no	no
789755131281698816	yes	no	weak	no	yes
849162208055635968	no	no	no	yes	no
812264085756768262	no	no	no	no	yes
789168574271098880	no	no	no	no	no
812565970451623936	no	no	no	no	yes
821124395922051074	no	no	no	no	no
816686083501158400	no	no	no	no	no
815150162754605056	no	no	no	no	no
844962272523010048	no	no	no	no	no
812964341494513664	no	weak	no	yes	yes
815674305572913152	yes	weak	weak	yes	yes
823112056907894784	no	no	no	no	no
815142395234885632	no	no	no	no	no
839963755169656832	no	weak	no	no	yes
854374630865416192	no	no	no	no	no
783634234149855232	no	no	no	no	no
821121421573312514	no	no	no	no	no
783056814111879172	no	no	weak	no	yes
832669147494428673	no	no	no	no	no
852217963063255042	no	no	no	no	no
821777567036358656	no	no	no	no	no
817124841128075264	no	no	no	no	no
850396485619507201	yes	strong	strong	no	yes
782212575949914113	no	no	no	no	no
820990514531074048	yes	strong	strong	no	yes
851145444109561856	no	no	no	no	no
811240563844509696	no	no	no	yes	no
818789673141202944	no	no	no	no	no
811585227810340865	no	no	no	no	no
847886589489545221	no	no	no	no	no
803542099111084032	no	no	no	no	no
782558082484277248	no	no	no	yes	no
844822211110191104	no	no	no	yes	no
845161402201391104	no	no	no	yes	no
821114070715813889	yes	weak	weak	no	yes
825957317015384064	no	no	no	no	no
829339656630136833	no	no	no	no	no
856637001386295298	no	weak	no	no	yes
815995886832586753	no	no	no	no	no
812274450921963520	no	no	no	no	no
811630456693202944	no	no	no	no	no
850308359102369792	no	strong	no	no	no
845671387696189440	no	no	no	no	no
818780049277153282	no	no	no	no	no
851412053835251712	no	no	no	no	no
784458293980913664	no	no	no	no	no
835084631498182656	no	no	weak	no	yes
807597535061676032	no	no	no	no	no
812293120247230465	no	no	no	no	no
782549303915143168	no	no	no	no	no
821149888796917763	no	no	no	no	no
832580501944700928	no	no	no	no	no
810955589958385665	yes	weak	strong	no	yes
850794504768696320	no	no	no	no	no
844597298315362304	no	weak	no	no	yes
817680322154401792	no	no	no	no	no
851203639607799808	no	no	no	no	no
799947527248224257	no	no	no	yes	no
835235635669712896	no	no	no	yes	no
812360110517420032	no	no	no	no	no
815541346249408513	no	weak	weak	no	yes
793024420105351168	no	no	no	no	no
812591591328190464	no	no	no	no	no
844575001374343169	no	no	no	no	no
800080507124019200	no	no	no	no	no
856850422430138369	no	no	no	no	no
845870435891863554	no	no	no	no	no
850117353992052736	no	no	no	no	no
787280217035251712	no	no	no	no	no
824217280007573504	no	no	no	yes	no
846277166291734533	no	no	no	no	no
813642607020511232	no	no	no	no	no
848559884840861696	yes	no	weak	no	no
845287046684069893	no	no	no	no	no
814762801453527040	no	no	no	no	no
843171168270106624	no	weak	no	no	yes
825385567198265344	no	weak	strong	no	no
812261002356080640	no	no	no	no	no
845569069185204225	no	no	no	no	no
856558479795945472	no	no	no	no	no
804752860034531330	no	no	no	no	no
812266887333613568	no	no	no	no	no
818728826851225600	no	no	no	no	no
848569922129195009	no	no	no	no	no
817627593201610756	no	no	no	no	no
816705826043920388	no	no	no	no	no
812285508508389376	no	no	no	no	no
832623539215704066	yes	strong	strong	no	yes
826680367700647936	no	weak	strong	yes	yes
845244216649371648	no	no	no	no	no
841172691549851648	no	weak	no	no	yes
803006798055751682	no	no	no	no	no
815691128129417216	no	no	no	no	no
843073971490902018	no	no	weak	yes	yes
782258003911254016	no	no	no	no	no
817803972346052608	no	no	no	no	no
848537535840215042	no	no	no	no	no
813384762807250944	yes	weak	no	no	yes
847392231350714369	no	no	no	no	no
818126457763463169	no	no	no	yes	yes
850985433353904130	no	no	no	no	no
844606103451242503	no	no	weak	yes	yes
847802025953947648	no	no	no	no	no
826137428255703040	no	no	no	no	no
824696221830877184	no	no	no	no	no
823323294820667394	no	no	no	no	no
834073518526509056	no	no	no	no	no
812275162485784576	no	weak	no	no	no
782164406557822976	no	weak	no	no	no
815075181446230018	no	no	no	no	no
830079831169724421	no	no	no	no	no
788761682180870144	no	no	no	no	no
826438913422217217	no	no	no	no	no
811273504972767232	yes	no	no	no	no
816204586667151360	no	no	no	no	no
821589739073638400	no	no	no	no	no
817340341955260416	no	no	no	no	no
811636650073792512	no	no	no	no	no
811866352952733696	no	no	no	no	no
812427964235337728	no	no	no	no	no
844826646246973440	no	no	no	yes	no
852479022382632961	no	no	no	no	no
844598708633264132	no	no	no	no	no
793519291769491456	no	no	no	no	no
825275306609168385	yes	strong	strong	no	no
825986927811661824	no	no	no	no	no
802060411227009024	yes	weak	weak	no	no
815524404235030528	no	no	no	no	no
842424091281920000	no	no	no	no	no
815527454370570240	no	no	no	no	no
784806404939022336	no	no	no	no	no
815510953999613952	no	no	no	no	no
841286231858266113	no	no	no	no	no
853311613352521729	no	no	weak	no	yes
782528516814467073	no	no	no	no	no
793159698249818112	no	no	no	no	no
800834676780924929	no	no	no	no	no
849954162414694400	no	no	no	no	no
814293670434316289	no	no	no	no	yes
850238295695007744	no	no	no	no	no
811249228949389312	no	no	no	no	no
804591474830544897	no	no	no	no	no
799369547111366656	yes	weak	weak	no	yes
825110568046620672	no	weak	no	no	no
784640863297306625	no	no	no	no	no
848539276480581634	no	no	no	no	no
826105378790371328	no	no	no	no	no
844921803575382016	yes	weak	strong	no	yes
786812571743424512	yes	strong	weak	no	yes
786550775602376704	no	strong	strong	no	no
815129838763864066	no	no	no	no	no
845982992640159744	no	no	no	no	no
815494860635566080	no	no	no	no	no
808831013568872454	no	no	weak	no	yes
847490523036139522	yes	no	no	no	no
790601742450827264	no	no	no	no	no
804736660151869442	no	no	no	no	no
833487860141404160	no	no	no	no	no
852417586281291776	no	no	no	no	no
815219025471045632	no	no	no	no	no
849714074015420416	no	no	no	no	no
799548895072288768	no	no	no	no	no
812246130385940480	no	no	no	no	no
789871478535847936	no	no	no	no	no
817678377884745729	no	no	no	no	no
803994984642920448	no	no	no	no	no
844692841490206720	no	strong	no	no	yes
834449979200700416	yes	weak	weak	no	no
815630815459733505	no	no	no	no	no
820022637170659333	no	no	no	yes	no
856526934326620161	no	no	no	no	no
819968108601442304	yes	no	no	no	no
812328662049652737	no	no	weak	yes	yes
854379791172153345	no	no	no	no	no
803158435500003328	yes	no	weak	no	yes
825657372492312576	no	no	no	no	no
849708281606090753	no	no	no	no	no
824613573880147968	no	no	no	no	no
789950150772944896	no	no	no	no	no
804395431207825412	no	no	no	no	no
812358641022074880	no	no	no	no	no
833600140833386496	no	no	no	no	no
844844406674903040	no	no	no	no	no
848879744795979776	no	no	no	no	no
837986849813581824	no	no	no	no	no
847857695625490433	no	no	no	no	no
824685531279884288	no	weak	no	no	yes
807644097645264896	no	no	no	no	no
855768339964211201	no	no	no	no	no
841599185627541504	no	no	no	no	no
818726580247785472	no	no	no	yes	no
815942760976957442	no	no	no	no	no
833107957617405952	no	no	no	no	no
815780572899536896	yes	no	no	no	no
799285620887560192	yes	no	no	no	no
812241293904670720	no	no	no	no	no
792301473883418624	no	no	no	no	no
791522355441000448	no	no	no	no	no
788674440875876352	no	no	no	yes	no
851168407600992256	no	no	no	no	no
811124645713821697	no	no	no	no	no
840936991596433408	no	no	no	no	no
812247653975228416	no	no	no	yes	no
786441183446786048	yes	weak	weak	no	yes
826061446001876992	no	no	no	no	no
850347369757585408	no	no	no	no	yes
811198555339849729	no	no	weak	yes	no
851731236519280640	yes	weak	weak	yes	yes
820929859404828673	no	no	no	no	no
850626590686007296	no	no	no	no	no
829632158541164544	yes	no	no	no	no
849659604858540033	no	no	no	no	no
804978800127803392	no	weak	weak	yes	yes
787638976463138816	yes	no	weak	no	yes
803618590985453568	no	no	no	no	no
813794757688365057	yes	strong	no	no	no
850703099270500352	no	no	no	no	no
837409942453780481	no	no	no	no	yes
811235227716743168	no	weak	no	no	yes
816007843283353604	no	no	no	no	no
850452844721385472	no	no	no	no	no
850697792683220992	no	no	no	no	no
844940837578518528	no	no	no	no	no
789122021091381249	no	no	no	no	yes
811696569430974464	no	no	no	no	yes
844618185131409409	no	no	no	no	no
787314643723255808	no	no	no	no	no
826752673777074176	no	no	no	no	no
782267721023156224	no	no	no	no	yes
853972951217176578	no	no	no	no	no
812248498435395584	no	no	no	no	no
817814788512350209	no	no	no	no	no
850029733907763200	no	no	no	no	no
856100223105609729	no	no	no	no	no
825957038215806976	no	no	no	no	no
810940606038081536	no	no	no	no	no
790477499427856384	no	no	no	no	no
813792023434194944	no	no	no	no	no
811629492410130438	yes	weak	strong	no	yes
850357358878482432	no	no	no	no	yes
835837537293860864	no	no	no	no	no
847850288807542784	no	no	no	no	no
805544704511213568	no	no	no	no	no
825454484000083968	no	no	no	yes	no
832049249688825856	no	no	no	no	no
856132876592611328	no	no	no	no	no
852778139767808001	no	no	no	no	no
841601117695987712	no	no	no	no	no
856318605818028032	no	no	no	no	no
825986032508215296	no	no	no	no	yes
834415801537011713	no	no	no	no	no
814328661390266368	no	no	no	no	no
835516421564137474	no	no	no	no	no
818570814668861440	no	no	no	no	no
827722146696802304	no	no	no	no	no
839920470082400256	no	no	no	no	no
812362633865269248	yes	no	no	no	no
826401730434854913	no	no	no	no	no
822372598377955328	no	no	no	yes	no
786498648448172033	no	no	no	no	no
788334226236112897	no	weak	no	no	no
825355420004802560	no	no	no	no	no
832263090255310848	no	no	no	no	no
844981323978735617	no	no	no	no	no
840874109420621824	yes	no	weak	no	yes
816278242130804736	yes	no	weak	yes	yes
826080209082413061	no	no	no	no	no
851867600611155973	yes	strong	strong	yes	yes
820903010582884352	no	no	no	no	no
835659694853214208	no	no	no	yes	no
811272991858393089	no	no	no	no	no
841249631707226112	no	no	no	no	no
845711911199133700	no	no	no	no	no
821298679416025088	no	no	no	no	no
812234760391196672	no	no	no	no	no
845237821006798848	no	no	no	no	no
818003655353888771	no	weak	strong	no	yes
816200497409523712	no	no	no	no	no
826088358980022273	no	no	no	no	no
852479832176955392	no	no	no	no	no
821991393560297472	no	no	no	no	no
826026903215693824	no	no	no	yes	no
828897104345100288	no	no	no	no	no
850006263291412480	no	no	no	no	no
809778989506170880	yes	weak	no	no	yes
811476855085821953	no	no	no	no	no
849030691895607297	no	no	no	no	no
812340479924850690	no	no	no	yes	no
817410698972110849	no	no	no	no	no
822915755847143424	no	weak	no	no	yes
847903857334251520	no	weak	no	yes	yes
844120867999289344	no	no	no	no	no
837050579088207883	no	no	no	no	no
850381566547308549	no	no	no	no	no
826143372465340416	yes	weak	weak	no	yes
813337500584382464	no	weak	no	no	yes
816672069295276032	no	no	no	no	no
835573064578514948	no	no	no	no	no
852427362239209473	no	no	no	no	yes
854812251269857280	no	strong	weak	no	yes
816951636132327424	no	no	no	no	yes
844610323143442437	no	weak	weak	no	yes
852813481401139200	no	no	no	no	no
791704287898374144	no	no	no	no	no
811503427100569600	no	no	no	no	no
788211886017961984	no	no	no	no	no
811715707843055616	no	no	no	yes	no
793404795742814210	no	no	no	no	no
816017748149104640	no	no	no	no	no
818787895859412992	no	no	no	no	no
856485650140418048	no	no	no	no	no
811300303647674372	no	no	no	no	no
805891248116658176	no	no	no	no	no
852904752233021440	no	no	no	no	no
814129841142374400	no	no	no	no	no
855688353039224832	no	no	no	yes	yes
844606354862100480	no	no	no	yes	no
825800779575459840	no	no	strong	no	yes
850379499359399937	no	no	no	no	no
805639987492487168	no	no	no	no	no
837034069435244544	no	no	no	no	no
825988570674503681	no	no	no	no	no
840111334997938181	yes	no	no	no	no
808317995332333568	no	no	weak	no	no
786549815157153792	yes	weak	strong	no	yes
821225517508685825	no	no	no	no	no
843737571142328320	yes	no	weak	yes	yes
811565637810130944	yes	weak	weak	yes	yes
788751852062015488	no	no	no	no	no
789691738466160640	yes	strong	strong	no	yes
854305049719320579	no	no	no	no	no
815383193658396672	no	no	no	no	no
814459799026991104	no	weak	weak	no	yes
844672471693438977	no	no	no	no	no
826068441341755392	no	weak	strong	no	no
802643595949789184	no	no	no	no	no
851907330635694081	no	no	weak	no	yes
851868704530944000	no	weak	strong	no	no
844642208586371073	yes	no	no	no	no
845192354608791552	yes	strong	strong	no	yes
850372027877863424	no	no	no	no	no
812706813854568449	no	no	no	no	no
844664744573329409	no	no	no	no	no
835371142902763521	yes	no	no	no	no
791619101458325504	no	no	no	no	no
839940948683538432	no	no	no	no	no
836971278699487232	yes	weak	weak	no	yes
812315125600440320	no	weak	weak	no	yes
812626125117657088	no	no	no	yes	no
850994102271397888	no	no	no	no	no
812335738251423744	no	no	no	no	no
816599608981856256	no	no	no	no	no
828864712486092800	no	no	no	no	no
845264906433826817	no	no	no	no	no
787922437518286848	no	no	no	no	no
828298715584745477	no	no	no	no	no
847816149958111232	no	no	no	no	no
842480984524169217	no	no	no	no	no
850664875080781824	no	no	no	no	no
812324096776273920	no	no	no	no	no
799008474688606211	no	no	no	no	no
845379565782515713	no	no	no	no	no
852597117176643584	no	no	no	no	no
817344067742957572	no	no	no	yes	no
799642101587660800	no	no	weak	no	yes
825336131277484032	yes	weak	weak	yes	yes
853635355278495745	no	no	no	yes	no
852409043461308416	yes	weak	weak	no	yes
845173142804824065	no	no	no	yes	no
821463367143583745	no	no	no	no	no
816966629720551424	no	no	no	no	no
811617600933363712	no	no	no	yes	no
839527732224622592	no	no	no	no	no
792322512923267072	no	no	no	no	yes
816117918933061632	no	no	no	no	no
814755578346143745	no	no	no	no	no
812286152736698368	no	no	no	no	no
847403226890555393	yes	no	weak	no	yes
789237636649148418	no	no	no	no	no
787936664429666304	yes	strong	strong	no	yes
855719873502228482	no	no	no	no	no
817410672258678784	no	no	no	no	no
817507269986222080	no	weak	no	no	yes
848392338221273088	no	no	no	no	no
831926260020473856	no	no	no	no	no
808365968946765829	yes	strong	strong	yes	yes
856853586743107585	no	no	no	no	no
793524735439212544	yes	weak	weak	no	yes
812537967784894464	yes	no	no	no	no
826090386305187841	no	no	no	no	no
833694889061838848	no	no	no	no	no
841699100374511616	no	no	no	no	no
799561435370180608	no	no	no	no	yes
784208462192443392	no	no	no	no	no
813459832997027840	no	no	no	no	no
801116483069812736	no	no	no	no	no
835536032053542912	no	no	no	no	no
821129946756214788	yes	no	weak	no	yes
849345529230356481	yes	no	weak	no	yes
843448467670425600	no	strong	strong	no	no
823157325678706693	no	no	weak	yes	no
786996818689294337	no	no	no	no	no
804663366371442689	no	weak	no	no	yes
815253694694322176	no	no	no	no	no
848182950256459776	no	no	no	no	no
845062796752699392	yes	no	weak	no	yes
829593259911557121	yes	no	no	no	no
840107458060210177	no	no	no	no	no
813770066957336576	no	no	no	no	no
845938945330462721	no	no	no	no	yes
811246966457962496	yes	no	no	no	yes
810926455882469376	no	no	no	no	no
813060351046590464	no	no	no	no	no
815269731297034244	no	no	no	no	no
816312850964684800	no	weak	weak	yes	no
839444461176381442	no	no	no	no	no
845664467950166016	no	no	no	no	no
816732703747928064	no	no	no	no	no
826055831875702785	no	no	no	no	yes
843486043135528962	no	no	weak	no	yes
845382099037306880	no	no	no	yes	no
842679765798699008	no	no	no	no	no
843947695710654464	no	no	no	no	no
801022992117600256	no	no	no	no	no
840964393584140288	no	no	no	no	no
845274585385910272	no	no	no	no	no
813831109058449408	no	no	no	yes	no
833717980290809862	no	no	no	no	no
829375109072830464	no	no	no	no	no
825960260171083776	no	strong	strong	no	no
826073012445274112	no	weak	weak	no	yes
839978761995096064	no	no	no	no	no
785495084158619649	no	no	no	no	no
807238161197842432	no	no	no	no	no
855152524759891970	no	no	no	no	no
816908386512105472	no	no	no	no	no
856481736015974400	no	no	no	no	no
845613173944320001	no	no	no	no	no
834875844740976640	no	no	no	no	no
832493508049195008	no	no	no	no	no
803997338020839424	no	no	no	no	no
830362193564667905	no	no	no	no	no
792344430195929089	no	no	no	no	no
834661835550892032	no	weak	no	no	no
825793664811139072	no	no	no	no	no
827487272199139328	no	no	no	no	no
789919378267578369	no	weak	no	no	yes
803960642243883008	no	no	no	no	no
851434861566902273	no	no	no	yes	yes
847547821192433664	no	no	no	no	no
826709480633151492	no	no	no	no	no
823985433088524293	no	weak	no	no	yes
844588157345677312	yes	strong	strong	no	yes
825999678013579264	no	no	no	no	no
829580874928762880	no	no	no	no	no
812443961633554432	no	weak	no	no	yes
813645075091755008	no	no	no	no	no
828002637912145920	no	weak	no	no	no
791318369135955969	no	no	no	no	no
836140578761019392	no	no	no	yes	no
831787065331290112	no	no	no	yes	yes
846764537256820736	no	no	no	no	no
808997682975010816	no	no	no	no	no
845752941613080576	no	no	no	no	no
850610497749733377	no	no	no	no	no
844650848588324864	no	no	no	no	no
820620424400736258	yes	weak	strong	no	yes
811573300564553729	yes	strong	no	no	yes
814910479940419584	yes	no	no	no	no
810587527526711297	no	no	no	no	no
823156801743024128	no	no	no	no	no
823100318321930241	no	no	no	no	no
844962765513084928	no	no	no	no	no
855162144253497346	no	weak	weak	no	yes
852071663151837184	no	no	no	no	no
818580095082307584	yes	no	no	yes	yes
848214478114238464	no	no	no	no	no
844877062473179136	no	no	no	yes	no
844589924959555589	yes	strong	strong	yes	yes
815226427209437184	no	no	no	no	no
847420863884402688	no	no	no	no	no
810965276804182016	no	no	no	no	no
849344750788497409	no	no	weak	no	yes
824427955099205632	no	no	no	no	no
853240496713609216	no	no	no	no	no
791555863433666560	yes	strong	strong	yes	yes
843043430288822272	no	no	no	no	no
807992366699347968	no	strong	strong	no	yes
855162305943941120	no	no	no	no	no
830480646774673408	yes	no	no	no	no
818580282190286849	no	no	no	no	yes
847817962811686914	no	no	no	no	no
855860760215523329	no	no	no	no	no
846129014653759493	no	no	no	no	no
810218514875383809	yes	strong	strong	no	yes
846305463767588864	no	no	no	no	no
810881735747633152	no	no	no	no	no
851324220491669504	no	no	no	yes	no
847789139105910785	no	no	no	no	no
838391784166289408	no	no	no	no	no
815106614042787841	no	no	no	no	no
812307514461188096	no	weak	no	no	no
833655502622056448	no	weak	no	no	yes
855665772181553152	no	no	no	no	no
844604292782870528	no	no	no	no	no
844918956410449920	no	no	no	no	no
826038844747300864	no	no	no	no	yes
799590559375425536	no	no	no	no	no
814116973550465024	no	weak	weak	yes	yes
821242935182237696	no	no	no	no	no
855181045460865024	no	strong	weak	no	no
821818635526295552	no	no	no	no	no
853142504207785984	no	no	no	no	no
813436738047619073	no	no	no	no	no
843458605076680704	no	no	no	no	no
801698633229934592	no	strong	weak	no	yes
855742681330438145	no	no	no	no	no
811860934218153984	no	no	no	no	no
788515898378321924	no	no	weak	yes	yes
844989660896088069	no	no	no	no	no
850703893268967424	no	no	no	no	no
788314819820683264	no	no	no	no	no
851733494803943424	no	no	no	no	no
852211897625661440	no	no	no	no	yes
827255598316007425	no	no	no	yes	no
831645951748145155	no	no	no	no	no
810972285326725120	no	no	no	no	no
845358206683664384	yes	weak	weak	no	yes
817832638245388288	no	no	no	no	no
845582477280325632	yes	strong	weak	no	yes
844839363993202688	no	weak	no	no	no
817786565917310976	no	no	no	no	no
856510861510414336	yes	weak	weak	no	yes
786321449619431425	no	no	no	no	no
856825528715796480	no	no	no	no	no
816055001273528320	no	no	no	no	no
786950544648769536	no	no	no	no	no
845682696718340096	yes	weak	weak	no	yes
836534101708533760	no	no	no	yes	no
806214823663046656	no	no	no	no	no
817361446380204036	no	no	no	no	no
789797352341139456	yes	strong	strong	no	yes
812811468618039297	no	weak	no	no	no
844644987841196033	no	no	no	no	no
812621395192594432	yes	strong	strong	no	yes
832694023252893697	no	no	no	no	no
808329595246219265	no	no	no	no	no
842429118100717568	no	no	no	no	no
829655842685382657	no	no	no	no	no
831436589112897536	no	no	no	no	no
826013678726160385	yes	no	weak	no	yes
829032071117078531	no	no	no	no	no
845992808574074880	no	no	no	no	no
815505943538597888	no	no	weak	no	yes
844594653190131715	yes	no	weak	yes	yes
845364608424665089	no	no	no	yes	no
835108450749263876	yes	weak	weak	no	yes
809862356406767616	no	no	weak	no	yes
782567154185019392	no	no	no	no	no
792379586323644416	yes	weak	weak	no	yes
812440226001985538	no	no	no	no	no
854254317221687296	no	no	no	no	no
835475614748577793	no	strong	no	no	no
835380338171985920	yes	weak	strong	no	yes
803180119648940032	no	no	no	no	no
821632392091865090	no	no	no	no	no
835204790099509248	no	weak	no	no	yes
783622767811977220	no	no	no	no	no
847697965686833153	no	no	no	no	no
825092411990822912	no	no	no	yes	yes
826710624575029248	no	no	no	no	no
812560719887691776	no	no	no	no	no
822010805721894916	no	no	no	no	no
790989633073082368	yes	weak	no	no	yes
810104899065286656	no	no	no	no	no
821903821798539264	no	no	no	no	yes
838371913323933696	no	no	no	no	no
849676374885502976	no	weak	weak	no	yes
834720650296176640	no	no	no	no	no
782874612560302081	no	no	no	no	no
800982534117031936	no	no	no	no	no
815160111748567040	no	no	no	no	no
835875235572428800	no	no	no	no	no
819852825689780224	no	no	no	no	no
810550309500096513	no	no	no	no	no
818181838770409472	no	no	no	yes	yes
824385162838478849	no	no	no	yes	no
852138692315680769	no	no	no	yes	no
808389719625269248	no	no	no	no	no
817779492525576192	no	no	no	no	no
843757688647532544	no	no	no	no	no
810247303915311104	no	no	no	no	no
836830674778738690	no	no	no	no	no
837197582724132866	yes	strong	no	no	no
833594055963602944	no	no	no	no	no
835399939060609024	no	weak	weak	yes	yes
786143540686356480	no	no	no	no	yes
840503191800295424	no	no	no	no	no
836952786038325248	no	no	no	no	yes
839791194611793920	no	no	no	no	no
838368204300894209	yes	weak	weak	no	yes
835860039021826049	no	weak	weak	no	yes
782475356758421504	no	no	no	no	no
790455836371931137	no	no	no	no	no
801697391049052160	no	no	no	no	yes
823540192955011072	no	no	no	no	no
821800011767959560	no	weak	weak	no	yes
837270881541976064	no	no	no	no	no
793399266513477633	no	no	no	no	no
807977734018400256	no	no	no	no	no
798926381778345984	yes	weak	weak	no	yes
811964645158359041	no	no	no	no	no
803413217846431744	no	no	no	no	no
850688778457022465	no	no	no	no	no
783676504270053376	no	no	no	no	no
838674364715388928	no	no	no	no	no
810206473619996672	no	no	weak	yes	yes
847780929896681473	no	no	no	no	no
851846467086163968	no	no	no	no	yes
822070213269213184	no	no	no	no	no
808732620658016256	yes	no	no	no	no
785348875573948416	no	no	no	no	no
814541534578216961	yes	strong	weak	no	yes
822486861520240642	no	no	no	no	no
799773690779017217	no	no	no	no	no
812978177350004736	yes	no	no	no	no
836666434042331137	no	no	no	no	yes
849553519258587136	no	no	no	no	no
835470979887480833	no	no	no	no	no
810524650589552640	no	no	no	no	no
850313815820554240	no	no	no	no	yes
836383188519899136	no	no	no	no	no
782646849526124544	no	no	no	no	no
835109851395198977	no	no	no	no	yes
840642263403364352	no	no	no	no	yes
784647097446494209	no	no	no	no	no
793474463153135617	no	no	no	no	no
810748322424258560	no	no	no	no	no
841911262065901568	no	no	no	no	no
785394061582733312	yes	weak	weak	no	yes
783915472974589952	no	no	no	no	no
793416472487923712	no	no	no	no	no
818526548944973825	no	no	no	no	no
784101451719118848	no	no	no	no	no
838153438416502785	no	no	no	yes	yes
801760920707813378	no	no	no	no	no
807551014090002432	no	no	no	no	no
837781780065316864	yes	strong	strong	no	yes
809133662541377536	no	no	no	yes	no
805021144122347522	no	no	no	yes	no
838322206908297217	no	no	no	no	no
806420766224957440	yes	weak	weak	no	yes
785462696707850240	no	no	no	yes	yes
850945940252962816	no	no	no	no	no
802511445682311168	no	no	no	no	yes
815145477637308417	no	no	no	no	no
784043066696929280	no	no	no	no	no
850648819855499265	no	no	no	no	no
821260770189209600	no	weak	weak	yes	yes
843725330544295937	no	no	no	no	yes
845351227420495874	no	no	no	no	no
846468579461619713	no	no	weak	no	yes
782936263716470785	no	no	no	no	no
839445395155652610	no	no	no	no	no
786745962152681472	yes	no	no	no	no
810418023291097088	no	no	no	no	no
841201520980942848	no	no	no	no	no
846478721221623808	no	weak	strong	no	yes
808606565112676352	no	no	no	no	no
832299931281063936	yes	no	weak	no	no
835208841524621312	no	no	weak	no	no
845224050972643328	no	no	no	no	no
843081144967073794	no	no	no	no	yes
813753884132970496	no	no	no	yes	no
844613168269709313	no	no	no	no	yes
803604477681037312	no	no	no	no	yes
823601003543007232	no	no	no	yes	yes
785947996353536001	no	no	no	no	no
841286821040553984	no	no	no	no	yes
810185383967330304	no	no	no	no	no
844464190014271488	no	no	no	no	yes
848253052121473025	no	no	no	no	no
802131553358843904	no	no	no	no	yes
807886839788883969	no	no	no	no	no
811885310149820417	no	no	no	no	no
851798763190575104	yes	strong	strong	no	yes
843955488748437510	yes	no	weak	no	no
843026734681214976	no	no	no	no	no
825150211966300160	no	no	no	no	no
807501931274969088	no	no	no	no	no
