tweet_id	tweet_text	target	hs	aggressiveness	offensiveness	irony	stereotype	intensity
851145444109561856	Ebrei, musulmani e cristiani hanno fatto insieme la bellezza di #Palermo. Vivere in pace si può. Dedicato vittime… https://t.co/n8O5dPD2ic		no	no	no	no	no	0
811240563844509696	@Corr Come mai nessuno stigmatizza il fatto che si giochi la finale di  supercoppa italiana a Doha capitale dei finanziatori del terrorismo?		no	no	no	yes	no	0
818789673141202944	Blitz anti #terrorismo: perquisizioni e indagini in tutto il #Lazio https://t.co/EuOKXV7GMU		no	no	no	no	no	0
811585227810340865	Il terrorista tunisino ricercato per la strage di Berlino è arrivato in Italia con un barcone | Riscatto Nazionale https://t.co/dGHQj3htTa		no	no	no	no	no	0
791365412604809225	@Baeouis -è sentito veramente tanto. Ero terrorizzata. So che non si riesce a stare tranquilli in quei momenti, ma andrà tutto bene okay?		no	no	no	no	no	0
847886589489545221	@FabioVolpen @matteosalvinimi Sicuramente ti ritieni spassosissimo, ma preoccuparsi dell'invasione islamica non è "… https://t.co/0vgvI67Vwr		no	no	no	no	no	0
803542099111084032	In Nigeria, alcuni villaggi che fino a poco tempo fa erano ancora sotto il controllo delle milizie del terrorista... https://t.co/M07W74G76R		no	no	no	no	no	0
782558082484277248	Ho mangiato talmente tanto maiale in questo giorni, che anche i musulmani più moderati mi guardano in cagnesco. #nsebbuttagnente		no	no	no	yes	no	0
844822211110191104	Vergognoso.  Hanno attaccato i giornalisti come terroristi e ora sono in tv più di tutti https://t.co/BGBMVN1Q4P		no	no	no	yes	no	0
845161402201391104	Evoluzione della lotta al #terrorismo:dalle candele ai cuori fatti con le mani e #IusSoli x nn dovere espellere gli elementi pericolosi		no	no	no	yes	no	0
828660448518094853	Gela, pugno in faccia alla moglie e abiti bruciatiI figli terrorizzati dal padre, la donna denuncia https://t.co/hTkdEsCvxT #news		no	no	no	no	no	0
825957317015384064	Vorrei far notare una cosa che mi ha fatto notare mia madre. L'ultimo grande attentato terroristico in America è stato quello alle torri		no	no	no	no	no	0
849674216106536960	...Markets Trading  e  Segnali Operativi...: Usa: stretta sui controlli antiterrorismo anche pe... https://t.co/ZwTFI5tBLo		no	no	no	no	no	0
817161293094326273	@_Sentifrux @NOislam3 Sono la rovina dell'Italia..anzi e' gia rovinata!!		no	strong	no	no	no	0
856637001386295298	#IMMIGRATI #INVASIONE #ISLAMICI: Islamici: “Italia può ospitare  2 milioni di profughi islamici” https://t.co/Iq4yVjjuQl		yes	weak	no	no	yes	1
799546117029588993	Mi terrorizza l'idea che manchino 43 giorni alla fine dell'anno: c'è ancora un sacco di tempo per rendere questo 2016 ancor più catastrofico		no	no	no	no	no	0
787621424894803968	@MarcoMCrespi e case decenti in zone che terrorizzano anche gli impavidi		no	no	no	no	no	0
815995886832586753	Terrorismo islamico anche in Somalia, autobomba esplode vicino ad un hotel @LaStampa https://t.co/2ONm2C41ov		no	no	no	no	no	0
812274450921963520	Chi sono i poliziotti eroi che hanno ucciso il terrorista di Berlino dopo una sparatoria https://t.co/DcdcvOlKjz https://t.co/tYfVtqOkpz		no	no	no	no	no	0
811630456693202944	@MilaScura gli islamici si dissociano che quelli che fanno terrorismo non sono islamici ok magari non saranno tutti terroristi ma fino		no	no	no	no	no	0
850308359102369792	Si può liberare una propria città dal terrorismo uccidendo tutti?........		yes	strong	no	no	no	3
851081656098324480	@insiemeadonzel Rispondi anche se vuoi da un punto di vista musulmano buddista induista scegli pure.		no	no	no	no	no	0
818780049277153282	@SaraIntry vero. Posso capire la devozione e tutto il resto, ma mi sembra eccessivo. Poi diciamo pazzi ai musulmani		no	no	no	no	no	0
793591544599150593	"Tu sei terrorizzato da tutto quello che assomigli solo lontanamente ad un legame intimo con un altro essere umano."		no	weak	weak	no	no	0
851412053835251712	@Adriano__Barone @gmlavolpe @lauraboldrini Orgogliosa della cultura islamica @lauraboldrini https://t.co/LiD4Q5ZrZG		no	no	no	no	no	0
784458293980913664	Roma: 2000 islamici gettati per terra, “preghiera di protesta” - Lisistrata https://t.co/QoypJ4cLKr		no	no	no	no	no	0
807597535061676032	Ci sono solo 6 mosse che Mattarella può fare: la N.5 è la più probabile, ma che terrorizza tutti. https://t.co/ajj7ZoaZ79		no	no	no	no	no	0
821149888796917763	#ultimenotizie #news #notizie: Arrestato a Istanbul il terrorista della strage di Capodanno  https://t.co/bw7s727E76		no	no	no	no	no	0
832580501944700928	Papa a Roma Tre, disoccupazione porta a terrorismo o droghe https://t.co/HgXV78N891 #Brevi Cagliaripad		no	no	no	no	no	0
810955589958385665	Basta negri ed islamici in Italia ed Europa		yes	weak	strong	no	yes	3
844597298315362304	Idea protezione e copertura di chi svolge azione sicurezza, ordine pubblico e antiterrorismo in Italia non esiste. È tutta una passerella		no	weak	no	no	yes	0
834403774223568900	anche il mio cane è terrorizzato dalla versione di latino di domani, sa che per la sua padrona sta arrivando un alt… https://t.co/TnxrU8uDgj		no	no	no	no	no	0
821787653553197056	Saprò che sarà l'uomo della mia vita quando al mio "odio i pizzoccheri, la panna montata e i cannoncini" non scapperà urlando terrorizzato.		no	no	no	yes	no	0
817680322154401792	Dai migranti al terrorismo, Trump cerca un alleato in Italia per rilanciare l'alleanza con gli Usa (La Stampa)… https://t.co/gNFo2dH9of		no	no	no	no	no	0
851203639607799808	Terrorismo islamico: l'Italia rischia poco https://t.co/Bb9TKljy9v		no	no	no	no	no	0
835062513171640320	@RadioLondra_  esattamente questa la finalità della invasione musulmana d'Occidente: prendere potere pubblico bianco da usare contro bianchi		no	no	no	no	yes	0
799947527248224257	.@civisromanusTW pare sia una chiesa alla quale interessano solo i musulmani  @dDinoPirri @Pontifex_it @a_meluzzi		no	no	no	yes	no	0
835235635669712896	L'ultima follia: giorni di festa musulmana al posto di Pasquetta e della Pentecoste https://t.co/HVoBNO0tKc		no	no	no	yes	no	0
812360110517420032	da vivo sarebbe stato molto utile per scoprire le  cellule terroristiche in Italia che sicuramente dovevano aiutarlo nella fuga		no	no	no	no	no	0
815541346249408513	#istanbulattack Parole chiare: è terrorismo islamico. Islamista non vuol dire nulla. È il politicamente corretto della paura e della resa		yes	weak	weak	no	yes	2
851725679116910594	@cris_cersei Supramonte sardo/"mi iscrivo ai terroristi" (come Mario Magnotta nello scherzo della lavatrice)		no	no	no	no	no	0
844575001374343169	Attacco terroristico in questo momento alla sede del Parlamento a Londra.  Non se ne può piu...		no	no	no	no	no	0
834418267506761729	Se dici nn mangio maiale vedi il cameriere che ti fissa con la faccia sorridente,ma si vede bene che pensa un altro rompicoglione musulmano		yes	no	weak	yes	yes	1
800080507124019200	@MPenikas usa IDIOTI in quelli ospedali accettavano terroristi sostenuti da loro..Non tutti siamo IDIOTI da non capirlo !!!		no	no	no	no	no	0
801161867787927552	@RosyRomi @Benji_Mascolo @fedefederossi La pubblicità che mi ha terrorizzato la vita......?		no	no	no	no	no	0
856850422430138369	Il presunto terrorista di Torino era stato espulso dall'Italia cinque anni fa https://t.co/elJXiukvqS #thexeon		no	no	no	no	no	0
824217280007573504	@Giuly_s84 viene ripetuto allo sfinimento che  non bisogna associare il terrorismo all'Islam ma va bene farlo con il cattolicesimo?		no	no	no	yes	no	0
846277166291734533	Papa a Milano, ospite in casa di una famiglia musulmana: con Hanane e Karim alle Case bianche https://t.co/LV7lWmtZo9 via @repubblicait		no	no	no	no	no	0
812021285337305088	SOLO Bergoglio è pazzo... Il Vaticano è bene contro l'islam di merda... https://t.co/G3x1KdnDvM		yes	no	strong	no	no	2
818382248932208640	Allarme terrorismo anche in Italia: Berlusconi vuole riportare il centrodestra al 40%.		no	no	no	no	no	0
843171168270106624	#USA e l'#Occidente hanno ormai fatto l'abitudine ad utilizzare i gruppi #terroristi #islamici #salafiti per le lor… https://t.co/MrCjxIBaar		no	weak	no	no	yes	0
812261002356080640	Il fatto che il terrorista di Berlino sia stato ucciso a Milano mi mette una paura indescrivibile.		no	no	no	no	no	0
847123733903032322	#biennaledemocrazia e #realemutua: venerdì 31 alle ore 21 nell'aula magna della Cavallerizza Reale per "Di fronte al terrorismo"		no	no	no	no	no	0
812335327125917697	"Parliamo tanto di legalità, ma è proprio l’illegalità del sistema che porta alla diffusione della peste terrorista… https://t.co/NvhqLAKw6m		no	no	no	no	yes	0
804939728252522497	Madre musulmana picchia a sangue la figlia x che a scuola non indossava il velo. La ragazza affidata ai s soci.poi… https://t.co/p4oR8zae2q		no	no	no	no	no	0
852849435080093697	@MediasetTgcom24 Ma che caso. Tutti i terroristi hanno problemi mentali. Un modo disgustoso per giustificare loro e islam. #stopislam		yes	weak	weak	no	yes	2
820782813557432320	Si è suicidata Fachra Younas, icona dell'emancipazione della donna nel mondo islamico - Paperblog https://t.co/wNWptCTdfy		no	no	no	no	no	0
839083367060602881	Proteste alla Casa Bianca contro il nuovo ban di Trump ai musulmani – Lumsa News https://t.co/ExLUXqjDx4		no	no	no	no	no	0
791530937012150272	Strage Nizza, la preghiera di Zuppi e lo sdegno della comunità islamica https://t.co/2rnHSDklUn via @repubblicait		no	no	no	no	no	0
841416079482204162	@NativiItaliani @a_meluzzi  e tempo di fermare questi maledetti assassini islamici, fuori dal Italia e la boldrini con loro		yes	weak	weak	no	yes	3
826342466622255104	Dire all'@Agenzia_Ansa di essere faziosa perchè il terrorista ammirava trump... abbiamo fatto un bel 360 https://t.co/Eu2MjL6WE1		no	weak	no	no	no	0
826803607643172866	India e Russia discutono cooperazione nel campo della difesa e della lotta al terrorismo https://t.co/eQ7s59OK8w		no	no	no	no	no	0
854794885907587072	@Zu_Janu Parola: sarei terrorizzata. Se puoi scatta ancora		no	no	no	no	no	0
791203661988831232	#lariachetira Romania,Bulgaria,Serbia,Macedonia,Ungheria dopo secoli di feroce dominazione turca non vogliono migranti musulmani		no	no	no	no	no	0
806553435042676737	Al quarto telefono touch android ancora fa la terrorizzata perché "non ci capisco più niente" MA CAZZO È TUTTO SEMPRE UGUALE DONNA.		no	no	no	no	no	0
850392859987636224	Stanca stanca stanca di leggere ogni giorno notizie di attacchi terroristici, vorrei che tutto questo non accadesse più #Stoccolma		no	no	no	no	no	0
814303479716085760	@CdT_Online meno male che lo fanno loro e non i palestinesi...tutti lazzaroni e terroristi..aprite gli occhi		yes	weak	weak	no	yes	1
786270796020846592	@Sabina1956 @marcelsardo la guerra in Siria è stata causata dalla volontà degli USA e della UE di cacciare Assad armando i terroristi		no	no	no	no	no	0
853145887119466496	"la guerra alla droga ha prodotto più droga, quella al terrore più terroristi. facciamo la guerra a soldi e lavoro". https://t.co/joTj0v1pW4		no	no	no	yes	no	0
828171194385981443	Colloquio #Trump #Gentiloni: impegno contro terrorismo, sì a patto fra Italia e Libia su immigrazione, più impegno… https://t.co/6LZx8wsT7b		no	no	no	no	yes	0
815818893990174720	Prova Attacco terroristico in una discoteca di Istanbul, 39 morti. È ancora caccia al killer - Rai News https://t.co/WlqPLSeyar		no	no	no	no	no	0
831672818626621441	@notamundane_ anche io credimi fatico a crederci adesso ahaha, sono proprio terrorizzata		no	no	no	no	no	0
847205068051021827	L’ossessione del “velo islamico” contagia anche la Corte di Giustizia europea https://t.co/cR9wZYC1jL		no	no	no	no	no	0
790814744714194945	Leggi antiterrorismo, uno straniero arrestato a Santa Margherita: I controlli scattano sull’identità della do... https://t.co/2TVmSMR8UA		no	no	no	no	no	0
854949714994835456	Polemica a Cinisello: "Martiri Palestinesi? No, terroristi. Cambiate il nome alla via" https://t.co/Qul2ashVlP		yes	weak	weak	no	yes	2
845569069185204225	Il TG1 ha oscurato la diretta mentre parlava la Sindaca Raggi.   Se siamo arrivati alla censura, significa che sono proprio terrorizzati.		no	no	no	no	no	0
856558479795945472	Abbiamo paura degli attentati terroristici?? pensate bene quando andate a votare .....la guerra è un'altra cosa.... https://t.co/L5tVpxlSGC		no	no	no	no	no	0
804752860034531330	@Hepicuro @Lellasilvi  Non sono credente, ma ogni tanto bisognerebbe ricordare che Maria di Nazareth è santa anche per i musulmani. Maryam.		no	no	no	no	no	0
812266887333613568	Cosa sappiamo finora sulla morte del sospetto terrorista a Milano https://t.co/LSnDykVuOF #thexeon		no	no	no	no	no	0
818728826851225600	Roma:terrorismo islamico -  un arresto https://t.co/TvuiUlmoIb		no	no	no	no	no	0
848569922129195009	@colvieux Magari..l islamizzazione silente sarà in futuro il vero problema è la vera forza di quel populismo che ta… https://t.co/trJzSJLOdk		no	no	no	no	no	0
809789748260827137	Guerra e carestia: nel nord-est della Nigeria infestata dai terroristi si muore di fame https://t.co/ZZ10gsRG3S		no	no	no	no	no	0
817627593201610756	Allarme terrorismo, la metà degli jihadisti è detenuta nelle carceri della Sardegna   La metà dei 44 islamici... https://t.co/dd7f4xfxPD		no	no	no	no	no	0
811937553058267136	Italia prima al mondo in import-export terroristi. Poi ci lamentiamo che altri paesi UE non vogliono quelli che andiamo a prendere.		yes	no	no	yes	yes	1
816705826043920388	Ho visto al Tg che c'è allerta terrorismo per il 6 e che potessero attaccare l'Italia con droni, auto rubate, bombe etc. Madò che ansia		no	no	no	no	no	0
805547213057388544	O ragazzi  okkio ai mercati ci sarà la catastrofe se vince il no....quanto terrorismo mediatico		no	no	no	no	no	0
790132367390224385	X assassini isis musulmani in piazza 2 gatti. .ma guarda guarda quanti potevano essere anche x protestare contro... https://t.co/UEnFJ6H2mp		no	no	no	no	no	0
832623539215704066	@CNN @JustDJunior W Trump fucileremo tutti i traditori servi di Soros i filo islamici in USA UE ONU. https://t.co/nb8Sn3WzXU		yes	strong	strong	no	yes	4
826680367700647936	È interessante che chi non abbia realizzato un cazzo nella vita sia trumpista, putiniano, no-euro e islamofobo.  "U… https://t.co/6SwsjL2ssb		no	weak	strong	yes	yes	0
805696520112787457	...e come al solito tutti quelli che pensando di terrorizzare sulle reazioni dei "mercati" di mercati non sanno una fava		no	no	no	no	no	0
841172691549851648	ben se canada cosi faciela ver cittdinanza mandateli tuti la i finti profughi islamici  , esoci .... ma tutti.....		yes	weak	no	no	yes	3
803006798055751682	@vale9001 conosco giovani islamici che hanno fatto il gay pride con me		no	no	no	no	no	0
815691128129417216	Ambiguo #Erdogan ambigua la risposta europea all'ammissione della #TURCHIA all' UE.L'unica risposta netta è il#terrorismo. @ItalianPolitics		no	no	no	no	no	0
840121895307558912	@SkyTG24 magari visto che ha problemi mentali...è anche musulmano?		yes	weak	strong	no	yes	2
782258003911254016	#Foggia,presentazione di #ioeoriana "Grazie a tutti voi che in un sabato pomeriggio avete scelto di essere islamica… https://t.co/5GiHaa08Lo		no	no	no	no	no	0
854462434974863362	Usa: terrorizzava la nipote vestita da strega, ergastolo alla nonna https://t.co/hH0etUOcKw		no	no	no	no	no	0
783798625717673984	@islamlie2 Comunque non si copiano i commenti altrui. Su questo concordiamo tutti.  Fine @FedericoClaps @mimancaoriana @Elena07617349		no	no	no	no	no	0
817803972346052608	ERMANNO ACCARDI   Franco Gabrielli: "Riguardo alla possibilità di un attentato terroristico islamico sul nostro... https://t.co/BTJH9krEBh		no	no	no	no	no	0
848537535840215042	Sono in una situazione scomodissima non so cosa voglio fare sono terrorizzata.		no	no	no	no	no	0
813384762807250944	https://t.co/QHthnQBFQo  islamici qui in italia fanno figli perche' sono dei mantenuti dai comuni cosa che per ITALIANI non e' proprio cosi'		yes	weak	no	no	yes	1
847392231350714369	Scoperti per caso ad un controllo stradale i jihadisti veneti: avevano superato tutti l'alcol test #terrorismo a Venezia		no	no	no	no	no	0
818126457763463169	@mara_carfagna grazie aiterroristi  che per adesso hanno deciso di rimandare		yes	no	no	yes	yes	1
847802025953947648	Veneto: Il #presunto #ideologo della cellula terroristica muto davanti al giudice, scattano 3 espulsioni https://t.co/E2AdHwrUH8		no	no	no	no	no	0
826137428255703040	Le reazioni dei big della Silicon Valley al blocco-musulmani di #Trump. https://t.co/I5O6kaGVZ2		no	no	no	no	no	0
801160723686653952	@diMartedi gentiloni fa terrorismo mediatico per favorire il si e non dice che il paese e alla deriva economica grazie al suo governo .		no	no	no	no	no	0
834073518526509056	Un simile reato, se fatto nei paesi islamici, e' passibile di PENA DI MORTE. Da noi al massimo una piccola multa,che magari non sara' pagata		no	no	no	no	no	0
8,21499E+17	nulla, è andata a dormire ma io ancora non riesco, sono tipo terrorizzata e quindi boh cerco qualcosa in tv.		no	no	no	no	no	0
828969226568400896	La banda della spaccata che terrorizza la Toscana - Qui News Cecina https://t.co/vRV9FVj7SJ		no	no	no	no	no	0
844589565780393986	@eclivpsarry per ogni vita finita dal terrorismo ce ne sono 1000 sulle strade. o guidate o lo smartphone		no	no	no	yes	yes	0
812275162485784576	Che poi, i terroristi si catturano, per interrogarli........!! https://t.co/Yh2aiPfaz8		no	weak	no	no	no	0
782164406557822976	@Francescaeffe3 @matteosalvinimi Loro possono fare TUTTO e chi difende DUE famiglie italiane viene arrestato e trattato come un terrorista.		no	weak	no	no	no	0
814551067627294720	Se anche tu non pensavi di vivere per sentire la frase "A Ferrara rafforzate le misure antiterrorismo" digita 1.		no	no	no	no	no	0
815075181446230018	#Notizie #Primapagina Capodanno, scatta l'allerta terrorismo. A Roma anche tiratori scelti, Minniti: "Guardia alti… https://t.co/EnVygwKZTT		no	no	no	no	no	0
830079831169724421	Oltre mille musulmani della minoranza rohingya uccisi dall'esercito birmano - TPI https://t.co/K0Cseg6nNL via @tpi		no	no	no	no	no	0
788761682180870144	Renzi: scuola può contribuire alla lotta al terrorismo: Il premier Matteo Renzi, intervenendo su migrazione e... https://t.co/O5XTx2C87t		no	no	no	no	no	0
821589739073638400	Grande! È anche Ortodosso, non cattolico, antislamico.. Più propenso a darle le fregature anziché riceverle dai "pi… https://t.co/HXasgKOn3V		no	no	no	no	no	0
817340341955260416	L'aspirante terrorista resta in cella: "Pronto ad attentato in un centro commerciale a Milano" https://t.co/fVhrPvYzrr		no	no	no	no	no	0
828274870672846848	@AdrianoCaorsi sono gia' terrorizzata di mio.. Grazie.		no	no	no	no	no	0
811636650073792512	#roma Allerta terrorismo, rafforzati i controlli: "Saranno gli stessi del Giubileo" https://t.co/e2FC3nxpL3 #noti… https://t.co/COomJ42fD3		no	no	no	no	no	0
811866352952733696	Berlino: il terrorista alla guida del camion era stato 4 anni in carcere in Italia. https://t.co/3f2CurAsxL https://t.co/pdmwEpIwWr		no	no	no	no	no	0
812427964235337728	ai terroristi per arrivare al resto d'europa, sarà che abbiamo dei servizi segreti coi controcoglioni ma brava Italia, you do you		no	no	no	no	no	0
852479022382632961	È giallo sulla morte della prima donna afroamericana musulmana giudice degli Usa https://t.co/2UWYQpdl8p - Adriano Montanaro Alessandria		no	no	no	no	no	0
844598708633264132	@AntDiBella mantenere la lucidità dice l'ambasciatore .... "colpiscono anche degli islamici" ... risata ... prova che lui  l'ha persa		no	no	no	no	no	0
793519291769491456	@Acidelius mancano tutti i paesi islamici, quasi dimenticavo...		no	no	no	no	no	0
852136639598145536	Vedi? Il fatto è islamico!  Non li avete integrati bene. Volevano il biglietto della partita aggratis.  😱🤦‍♂️  #dortmund #tagadala7		yes	no	weak	yes	yes	1
825986927811661824	Trump, "non è bando a musulmani". Ma la protesta arriva sino alla Casa Bianca https://t.co/nNkXDZsTHo https://t.co/vZzI7tmGic		no	no	no	no	no	0
802060411227009024	E c'è chi vorrebbe questo schifoso in Europa... #islam #ISIS #corano https://t.co/VRtWoMRBKU		yes	weak	weak	no	no	1
815524404235030528	Istanbul, la polizia ha ucciso il terrorista del Reina (Sputnik Italia) https://t.co/K8d2zBC0hc https://t.co/icwlCWjWHa		no	no	no	no	no	0
8,42424E+17	@EraseShitislam Sembra comunque appurato che fosse tutto prestabilito e pilotato,bugie umanitarie incluse.Non so immaginare come ne usciremo		no	no	no	no	no	0
815527454370570240	@GiuliaDiVita riferito ai morti di istambul e alla lotta al terrorismo, mi sembra alquanto strumentale e fuori luogo. Scusa, eh.		no	no	no	no	no	0
784806404939022336	I siriani non chiedono nulla alle potenze imperialiste neo-coloniali, se non di smettere di finanziare gli islamist… https://t.co/RV9vwzL2Gc		no	no	no	no	no	0
815510953999613952	@LaStampaTV @LaStampa la Turkia assomiglia sempre di più  all' Italia degli anni di piombo, terrorismo  o stragi di stato??????		no	no	no	no	no	0
855645472438054912	PALESTINA unica, islamica, araba e nazista! Il 25 aprile sfileranno anche i nuovi veri nazisti dei centri sociali p… https://t.co/ycM3gHRzDo		yes	weak	weak	no	yes	2
782528516814467073	@PapaInAzerbaigian Paese a maggioranza musulmana in cui i cattolici sono 6-700, appena lo 0,01% della popolazione https://t.co/ek8FqTdHFj		no	no	no	no	no	0
793159698249818112	Dopo aver ferito 3 soldati israeliani uno stupido terrorista si è fatto uccidere nei pressi di Ramallah, in... https://t.co/5SUQXs8exQ		no	no	no	no	no	0
800834676780924929	Il medioevo non è solo musulmano ma anche cristiano il futuro è ancora lontano		no	no	no	no	no	0
814293670434316289	Allerta terrorismo in tutta Italia: l’aeronautica militare schiera... https://t.co/2O0OyTHVj9		no	no	no	no	yes	0
820984332873502720	Roma, arrestata la Banda del Tombino: ecco chi sono i ladri che terrorizzavano Roma nord https://t.co/7fQ75TNQ8G		no	no	no	no	no	0
850238295695007744	Egitto. «Convertiti all'islam e sarai salvo» | Tempi.it https://t.co/dEOsSRbIP0		no	no	no	no	no	0
811249228949389312	Su Rai1 diretta sulla reazione istituzionale italiana. Ci sono tutti. Guardateli. E affidatevi a Dio.  #conquestiiterroristivinconofacile		no	no	no	no	no	0
810459815059144704	Con Plasma 5.8.4 Cairo-dock si avvia automaticamente. Stavo per fare un attentato terroristico. #KDE		no	no	no	no	no	0
799369547111366656	Di italiano vogliono far estinguere anche i cani. Del resto invisi agli islamici. https://t.co/YmNr3A9pKL		yes	weak	weak	no	yes	2
825110568046620672	In Europa #terrorismo, ma l'Italia è la porta di ingresso..Quindi da noi terremoti, disorganizzazione e dissesti idrogeologici #QuartoGrado		no	weak	no	no	no	0
848539276480581634	anche qui da noi è cosi....idem con corano incluso W l'Austria https://t.co/hj7TcVCNrV		no	no	no	no	no	0
844921803575382016	#londonattack chiedete ai buonisti del cavolo cosa vogliono fare con i islamici perché io se chiedo mi vengono solo insulti sulla bocca		yes	weak	strong	no	yes	3
784016163558846464	@FedeCeccuzzi @frasco77 ...un gruppo organizzato di Troll che ha preso in Italia piu voti  del tuo PD e che terrorizza Renzi al ballottaggio		no	no	no	no	no	0
815129838763864066	#guerremondiali #guerrafredda #guerraalterrorismo Prendiamo in giro le candidate Miss, ma alla fine hanno ragione solo loro #PACENELMONDO		no	no	no	no	no	0
845982992640159744	E anche questi erano li per caso come Masood...ma quale terrorismo? https://t.co/amowtLWHbD		no	no	no	no	no	0
815494860635566080	Ancora una volta colpita la Turchia, alleato impegnato in lotta a terrorismo internazionale, solidarietà e cordoglio per vittime #Istanbul 🙏		no	no	no	no	no	0
808831013568872454	Modena, islamica porta figlia a scuola col burqa. Rivolta dei genitori: “Spaventa i nostri bambini” https://t.co/RqC2hE2VmW via @RiscattoNaz		no	no	weak	no	yes	0
833487860141404160	La caduta del ragazzo della banlieue «Il prodigio» era fan dei terroristi https://t.co/oDVfD53vdB https://t.co/PQKtUYXmm7		no	no	no	no	no	0
815219025471045632	#addio2016 - mai na gioia - la morte di molti artisti - terrorismo e cose varie -Trump -mannequinn challenge e il coso della bottiglia		no	no	no	no	no	0
784435359090368513	Come fa a piacervi American Horror Story? A me terrorizza anche semplicemente se si spegne la luce all'improvviso		no	no	no	no	no	0
812370223789703168	#clandestini quindi sconosciuti quanti #Amri gironzolano liberi? Schedare tutti e rimpatriare la massima parte. #stopislam		yes	strong	weak	no	yes	3
812246130385940480	Ucciso terrorista #berlinoattack Era tornato a casa 😡😡 Bravissimi @poliziadistato contro tt e tutti a nostra difesa! https://t.co/kwguJ8s6bl		no	no	no	no	no	0
789871478535847936	Roma, musulmani in preghiera al Colosseo: "Quello al culto è un diritto costituzionale" https://t.co/42vuGGgg3n		no	no	no	no	no	0
853234132293431297	@domeniconaso Il riscatto di Maria di Trapani terrorizza anche l'occidente		no	no	no	no	no	0
803994984642920448	Il ruolo della donna nell'islam ed in occidente https://t.co/gx8tA9iTkO		no	no	no	no	no	0
825846012317224963	Il cane la sveglia nel cuore della notte. Lei corre da suo figlio terrorizzata. - https://t.co/wttqgSCKSl https://t.co/nL2AUEmMnR		no	no	no	no	no	0
844692841490206720	@MatrixCanale5 Sono stanco di sentire e vedere valutazioni superficiali e comode sul terrorismo. In guerra nessuno vince, sappiatelo bene!		no	strong	no	no	yes	0
834449979200700416	Così legittimiamo l'importazione di terroristi. PORCA TROIA MA GLI ITALIANI CON LE PALLE DOVE CAZZO SONO?… https://t.co/b395uro03Q		yes	weak	weak	no	no	1
815630815459733505	Non vedo arrivare parole di condanna verso l'atto terroristico per il quale una bomba ha fatto saltare un occhio... https://t.co/lqbA2JTJ9d		no	no	no	no	no	0
856526934326620161	@Storace @MLP_officiel forza bella!Siamo con te!!!Spero che siano svegliati i francesi!!Basta terrorismo!		no	no	no	no	no	0
812328662049652737	Gessetti colorati per i rifugiati, terrorismo e comunismo pentastellato al top della forma.... https://t.co/sRmD6eRQAu		no	no	weak	yes	yes	0
825657372492312576	@islamlie2 @metaanto dimmi che la patria è l'oriente e dopo siamo sistemati		no	no	no	no	no	0
849708281606090753	La Russia rimane incrollabile nel  suo appoggio alla Siria contro i gruppi terroristi spalleggiati dall'Occidente e… https://t.co/zAnLnahELz		no	no	no	no	no	0
824613573880147968	@Avvenire_NEI @Pontifex_it Mi pacerebbe sapere se a Lesbo c'erano solo musulmani da portare in Italia. Proprio nessuna famiglia cristiana?		no	no	no	no	no	0
833973069274288128	#News dal mondo #digitale #wired #italia wireditalia: Bill Gates e la minaccia del bioterrorismo: quali rischi ci … https://t.co/I8dPOfirg8		no	no	no	no	no	0
837779775565463552	Sala, sono gli islamici che devono integrarsi, non noi! Che schifo! https://t.co/1sj4f8JS3H		yes	strong	strong	no	yes	3
812358641022074880	È bellissimo, Boldrini scrive un tw euforico su uccisione di presunto terrorista e la insultano lo stesso, voi nn state bene per nulla		no	no	no	no	no	0
789371070293868544	@EvilKaine ma non si può più fare ironia su nulla, nulla, nulla. Bisogna essere terrorizzati di ogni singola parola. @Iaminsect		no	no	no	no	no	0
833600140833386496	#Trump ieri ha fatto riferimento ad un presunto attacco terroristico in #Svezia venerdì scorso. Un attacco che però non è mai avvenuto.		no	no	no	no	no	0
848879744795979776	Il #terrorismo islamico? "A #Milano recluta soldati tra i #tossicodipendenti" @donAntonioMazzi, @donchinopezzoli https://t.co/h4IINPu5Ic		no	no	no	no	no	0
847857695625490433	@Andreank91 @repubblica Peccato che il resto della comunità musulmana (il 90% e più?) lo ha snobbato... o addirittu… https://t.co/g9muAKbsnJ		no	no	no	no	no	0
824685531279884288	@Enriko82 perfetto. Quindi anche diritto di esistere ad Israele senza terrorismo.		no	weak	no	no	yes	0
807644097645264896	I miliziani del gruppo terroristico dopo un’offensiva lanciata venerdì sarebbero riusciti a rientrare nella città... https://t.co/BL3K7dUZZA		no	no	no	no	no	0
855768339964211201	Francia blindata, vigilia elezioni tra allerta terrorismo e rischio proteste dopo voto- https://t.co/Aq6gJn1DUN https://t.co/khJPruPQyz		no	no	no	no	no	0
841599185627541504	Attenzione: la sentenza della Corte UE non si riferisce al SOLO velo islamico, ma al divieto di "indossare in... https://t.co/JssSTcJeSJ		no	no	no	no	no	0
799285620887560192	L'ultima follia della Sapienza: salgono in cattedra gli islamisti - IlGiornale.it https://t.co/NnDww5pYlM via @ilgiornale		no	no	no	no	no	0
813833615582838784	secondo me il PD e i partiti che hanno "magnato" #roma sono terrorizzati da questa bella e determinata donna    VAI… https://t.co/31O9gAhUUo		no	no	no	yes	no	0
